rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM,misc,
37, Vanderbilt, SEC, 21-14, +5.49, 115.6, 100.6, 63.4, -.110, +5.49, 106.1, 100.6, -3.96, 65.8^67.1^18.7^17.0^112.4^105.8^95.9^101.0^65.8^112.4^52.1^18.2^24.8^34.8^95.9^48.1^16.1^27.0^30.7^37.6^48.1^77.7^10.7^8.3^55.2^48.6^112.4^37.6^48.1^77.7^10.7^8.3^55.2^48.6^112.4^20.6^37.7^41.7^18.2^53.3^28.4^112.4^95.9^65.8^-.048^+11.43^110.1^98.7^+6.30
38, Oklahoma St., B12, 18-14, +10.42, 111.8, 96.8, 63.3, -.045, +10.42, 108.2, 97.8, -1.65, 70.4^72.3^16.5^16.6^126.0^117.7^103.5^108.6^70.4^126.0^54.0^18.2^38.3^37.4^103.5^53.2^20.3^31.9^45.4^40.3^50.4^78.8^10.8^8.9^50.9^35.7^126.0^40.3^50.4^78.8^10.8^8.9^50.9^35.7^126.0^21.5^47.1^31.5^23.6^49.0^27.3^126.0^103.5^70.4^-.071^+14.42^112.0^97.6^+3.07
39, Stanford, P12, 24-13, +6.86, 113.6, 98.9, 65.2, +.006, +6.86, 108.2, 101.4, +0.79, 68.3^69.2^17.1^17.6^104.8^99.7^98.9^103.0^68.3^104.8^48.3^18.6^29.6^37.3^98.9^52.7^20.6^27.2^38.2^32.3^48.2^68.3^9.1^8.9^54.3^28.3^104.8^32.3^48.2^68.3^9.1^8.9^54.3^28.3^104.8^20.9^56.6^22.5^20.1^44.7^35.2^104.8^98.9^68.3^-.008^+8.53^110.2^101.6^+6.04
40, UCLA, P12, 22-14, +8.40, 112.9, 98.2, 65.8, +.032, +8.40, 107.9, 99.5, +2.63, 72.6^74.2^14.5^17.8^124.0^121.1^100.4^102.3^72.6^124.0^59.8^15.1^29.1^26.8^100.4^48.7^15.8^28.6^25.4^40.6^59.1^73.8^4.4^8.5^63.7^37.6^124.1^40.6^59.1^73.8^4.4^8.5^63.7^37.6^124.1^14.2^53.0^32.8^15.0^50.8^34.2^124.0^100.4^72.6^+.021^+5.17^108.0^102.8^-4.66
41, Miami FL, ACC, 25-13, +7.00, 112.5, 98.1, 62.5, +.022, +7.00, 107.5, 100.5, -1.99, 63.0^64.7^19.3^17.8^109.9^106.2^94.9^99.2^63.0^109.9^51.0^19.5^33.4^34.3^94.9^47.6^18.3^28.2^28.7^35.6^49.8^71.8^8.3^9.2^47.8^32.6^109.9^35.6^49.8^71.8^8.3^9.2^47.8^32.6^109.9^19.4^53.0^27.5^18.2^52.3^29.5^109.9^94.9^63.0^+.031^+9.39^110.7^101.3^-4.48
42, Dayton, A10, 27-9, +3.39, 109.2, 95.0, 63.4, +.022, +3.39, 105.4, 102.0, +0.07, 68.4^69.1^16.3^18.4^111.9^108.7^96.3^96.1^68.4^111.9^53.6^16.9^25.6^43.4^96.3^47.7^20.9^27.4^35.2^38.4^51.0^69.3^11.0^6.2^61.4^38.3^111.9^38.4^51.0^69.3^11.0^6.2^61.4^38.3^111.9^21.9^45.9^32.2^20.8^47.4^31.8^111.9^96.3^68.4^-.021^+3.64^105.9^102.3^+2.53
43, Cincinnati, Amer, 23-11, +3.39, 108.2, 94.0, 59.8, -.016, +3.39, 104.9, 101.5, +1.69, 63.5^65.1^18.7^18.1^114.9^112.7^92.8^93.9^63.5^114.9^52.0^15.3^35.5^32.5^92.8^45.2^20.2^29.4^29.1^34.5^52.1^68.6^8.3^5.5^57.7^36.1^114.9^34.5^52.1^68.6^8.3^5.5^57.7^36.1^114.9^17.7^52.7^29.6^19.2^46.7^34.1^114.9^92.8^63.5^+.026^+4.17^107.1^103.0^-0.47
44, Purdue, B10, 21-13, +7.45, 110.9, 97.0, 64.3, -.006, +7.45, 109.0, 101.6, -2.75, 69.1^70.0^16.6^17.7^117.0^112.6^93.9^96.7^69.1^117.0^55.7^18.4^30.8^33.3^93.9^47.7^16.6^24.4^22.9^40.3^52.7^75.7^8.6^9.2^65.4^38.3^117.0^40.3^52.7^75.7^8.6^9.2^65.4^38.3^117.0^18.5^47.7^33.9^14.5^55.2^30.3^117.0^93.9^69.1^+.016^+9.00^109.6^100.6^-2.38
45, Oregon, P12, 26-10, +7.28, 115.2, 101.3, 66.6, +.119, +7.28, 108.4, 101.1, -2.34, 67.0^68.7^16.9^18.1^118.2^113.8^93.2^96.3^67.0^118.2^55.5^17.1^32.4^34.4^93.2^46.4^19.3^29.5^26.3^38.0^54.5^70.8^9.7^7.0^56.1^38.9^118.2^38.0^54.5^70.8^9.7^7.0^56.1^38.9^118.2^18.0^49.2^32.8^16.9^51.5^31.5^118.2^93.2^67.0^+.034^+8.05^109.2^101.2^+0.51
46, Mississippi, SEC, 21-13, +7.10, 114.5, 100.6, 66.2, -.033, +7.10, 107.3, 100.2, -1.19, 71.6^73.4^16.0^16.7^111.1^105.5^100.9^103.4^71.6^111.1^48.8^19.4^33.9^42.9^100.9^49.8^18.8^30.0^35.6^34.8^46.8^75.2^9.8^9.2^51.1^37.7^111.1^34.8^46.8^75.2^9.8^9.2^51.1^37.7^111.1^24.8^45.0^30.2^20.0^44.9^35.1^111.1^100.9^71.6^+.062^+7.31^107.8^100.5^-0.73
