date, rank, opponent, outcome, team_score, opp_score, home/away, rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM, opp_rank, opp_name, opp_conf, opp_win_loss, opp_adjEM, opp_adjO, opp_adjD, opp_adjT, opp_luck, opp_adjEM, opp_oppO, opp_oppD, opp_noncon_adjEM
Sat Feb 23, 216, Washington St., W,  91, 55, H,124, Oregon St., P10, 10-17, +8.00, 103.4, 100.0, 61.3, -.050, +8.00, 108.9, 100.9, -5.43,216, Washington St., P10, 6-21, +9.36, 104.3, 109.3, 69.8, -.088, +9.36, 108.9, 99.5, -7.28
Thu Feb 28, 35, UCLA, L,  65, 57, A,124, Oregon St., P10, 10-17, +8.00, 103.4, 100.0, 61.3, -.050, +8.00, 108.9, 100.9, -5.43,35, UCLA, P10, 21-12, +12.00, 113.7, 97.3, 68.1, +.048, +12.00, 110.3, 98.3, +8.58
Sat Mar 2, 12, USC, L,  79, 45, A,124, Oregon St., P10, 10-17, +8.00, 103.4, 100.0, 61.3, -.050, +8.00, 108.9, 100.9, -5.43,12, USC, P10, 22-10, +9.31, 112.8, 92.1, 70.1, -.051, +9.31, 109.4, 100.1, +1.90
Tue Nov 20, 216, Washington St., W,  79, 75, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,216, Washington St., P10, 6-21, +9.36, 104.3, 109.3, 69.8, -.088, +9.36, 108.9, 99.5, -7.28
Fri Nov 23, 266, South Carolina St., W,  66, 48, N,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,266, South Carolina St., MEAC, 14-15, -7.00, 96.2, 106.7, 68.1, +.109, -7.00, 99.9, 106.9, +6.43
Sat Nov 24, 51, Hawaii, W,  61, 59, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,51, Hawaii, WAC, 26-6, -0.72, 110.3, 97.2, 65.6, +.007, -0.72, 103.1, 103.8, -9.70
Sun Nov 25, 144, Weber St., L,  72, 69, N,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,144, Weber St., BSky, 16-11, -2.95, 106.1, 104.4, 68.1, -.011, -2.95, 101.5, 104.4, +2.81
Thu Nov 29, 195, Gardner Webb, L,  56, 54, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,195, Gardner Webb, ind, 13-8, -4.20, 101.4, 104.3, 73.6, +.077, -4.20, 100.8, 105.0, +2.08
Sat Dec 1, 20, South Carolina, L,  66, 58, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,20, South Carolina, SEC, 21-15, +10.28, 107.0, 87.9, 65.3, -.074, +10.28, 108.7, 98.4, -0.78
Wed Dec 5, 87, Colorado, L,  75, 70, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,87, Colorado, B12, 14-14, +6.35, 111.3, 104.6, 71.9, -.027, +6.35, 106.9, 100.6, -8.44
Sat Dec 8, 97, Arkansas Little Rock, L,  88, 79, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,97, Arkansas Little Rock, SB, 16-11, -1.30, 106.8, 101.1, 69.1, -.063, -1.30, 100.9, 102.2, -4.07
Sat Dec 15, 256, Denver, W,  74, 61, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,256, Denver, SB, 7-20, -1.06, 99.0, 108.1, 66.0, -.085, -1.06, 102.3, 103.3, -4.22
Tue Dec 18, 49, Southern Illinois, W,  80, 62, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,49, Southern Illinois, MVC, 28-8, +2.12, 109.2, 95.7, 70.6, +.034, +2.12, 105.4, 103.3, +3.16
Thu Dec 20, 291, IPFW, W,  92, 71, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,291, IPFW, ind, 3-21, -0.37, 97.0, 112.3, 74.1, -.033, -0.37, 103.3, 103.7, +0.58
Wed Jan 2, 106, Baylor, L,  68, 53, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,106, Baylor, B12, 12-16, +4.23, 108.2, 103.5, 68.3, -.090, +4.23, 106.2, 102.0, -6.93
Sat Jan 5, 326, Morris Brown, W,  83, 46, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,326, Morris Brown, ind, 4-23, -2.92, 85.1, 115.1, 67.6, +.044, -2.92, 101.5, 104.4, +0.32
Sat Jan 12, 67, Wyoming, L,  95, 72, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,67, Wyoming, MWC, 22-9, +3.51, 107.8, 96.7, 69.0, +.032, +3.51, 105.8, 102.3, -5.47
Sat Jan 19, 74, San Diego St., L,  81, 69, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,74, San Diego St., MWC, 21-12, +5.64, 106.9, 97.6, 70.0, +.055, +5.64, 106.9, 101.3, +0.67
Mon Jan 21, 81, UNLV, L,  75, 68, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,81, UNLV, MWC, 21-11, +4.23, 109.7, 101.5, 72.4, +.068, +4.23, 105.8, 101.5, -1.04
Sat Jan 26, 181, Air Force, W,  60, 57, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,181, Air Force, MWC, 9-19, +4.30, 103.8, 105.5, 54.2, -.015, +4.30, 105.9, 101.6, -0.75
Mon Jan 28, 92, New Mexico, L,  70, 64, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,92, New Mexico, MWC, 16-14, +3.76, 110.3, 103.9, 66.5, -.023, +3.76, 106.1, 102.4, -2.87
Sat Feb 2, 45, Utah, L,  67, 62, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,45, Utah, MWC, 19-9, +5.38, 111.4, 97.3, 62.1, +.010, +5.38, 106.4, 101.0, +1.57
Mon Feb 4, 63, BYU, L,  57, 52, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,63, BYU, MWC, 17-12, +5.74, 109.2, 97.7, 65.4, -.045, +5.74, 107.0, 101.2, +3.23
Sat Feb 9, 67, Wyoming, L,  72, 69, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,67, Wyoming, MWC, 22-9, +3.51, 107.8, 96.7, 69.0, +.032, +3.51, 105.8, 102.3, -5.47
Mon Feb 11, 128, Michigan, W,  70, 66, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,128, Michigan, B10, 11-18, +8.27, 105.4, 102.3, 65.6, -.038, +8.27, 108.5, 100.2, -0.43
Sat Feb 16, 74, San Diego St., L,  75, 63, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,74, San Diego St., MWC, 21-12, +5.64, 106.9, 97.6, 70.0, +.055, +5.64, 106.9, 101.3, +0.67
Mon Feb 18, 81, UNLV, L,  96, 91, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,81, UNLV, MWC, 21-11, +4.23, 109.7, 101.5, 72.4, +.068, +4.23, 105.8, 101.5, -1.04
Sat Feb 23, 92, New Mexico, L,  72, 60, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,92, New Mexico, MWC, 16-14, +3.76, 110.3, 103.9, 66.5, -.023, +3.76, 106.1, 102.4, -2.87
Mon Feb 25, 181, Air Force, W,  59, 51, A,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,181, Air Force, MWC, 9-19, +4.30, 103.8, 105.5, 54.2, -.015, +4.30, 105.9, 101.6, -0.75
Thu Feb 28, 45, Utah, L,  72, 62, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,45, Utah, MWC, 19-9, +5.38, 111.4, 97.3, 62.1, +.010, +5.38, 106.4, 101.0, +1.57
Sat Mar 2, 63, BYU, W,  79, 75, H,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,63, BYU, MWC, 17-12, +5.74, 109.2, 97.7, 65.4, -.045, +5.74, 107.0, 101.2, +3.23
Thu Mar 7, 45, Utah, L,  69, 66, N,125, Colorado St., MWC, 11-18, +4.28, 103.8, 100.5, 66.5, -.110, +4.28, 106.4, 102.1, -0.49,45, Utah, MWC, 19-9, +5.38, 111.4, 97.3, 62.1, +.010, +5.38, 106.4, 101.0, +1.57
Sat Nov 17, 11, Marquette, L,  80, 70, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,11, Marquette, CUSA, 26-7, +5.41, 113.4, 91.9, 64.6, +.006, +5.41, 105.7, 100.3, -2.87
Sat Nov 24, 186, Northern Illinois, W,  75, 63, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,186, Northern Illinois, MAC, 12-16, -0.24, 105.6, 107.6, 72.1, -.007, -0.24, 105.0, 105.3, -1.93
Tue Nov 27, 72, Tennessee Tech, L,  87, 76, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,72, Tennessee Tech, OVC, 24-7, -2.73, 109.9, 100.4, 67.2, +.003, -2.73, 103.6, 106.4, +3.01
Thu Nov 29, 248, Texas A&M Corpus Chris, W,  86, 66, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,248, Texas A&M Corpus Chris, ind, 10-15, -5.00, 101.3, 109.3, 73.5, -.009, -5.00, 100.0, 105.0, -0.84
Sun Dec 2, 204, Central Michigan, L,  79, 72, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,204, Central Michigan, MAC, 8-19, +2.61, 101.6, 105.1, 67.9, -.062, +2.61, 106.4, 103.8, +7.45
Sat Dec 8, 296, Maryland Eastern Shore, W,  79, 54, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,296, Maryland Eastern Shore, MEAC, 11-18, -8.50, 98.8, 114.9, 64.3, +.043, -8.50, 98.0, 106.5, +2.10
Sat Dec 15, 233, Eastern Illinois, L,  94, 78, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,233, Eastern Illinois, OVC, 12-16, -1.26, 102.2, 108.6, 70.6, +.056, -1.26, 104.1, 105.3, +5.34
Tue Dec 18, 226, Saint Mary's, W,  72, 70, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,226, Saint Mary's, WCC, 8-20, +1.09, 91.3, 97.1, 65.2, -.043, +1.09, 104.6, 103.5, +1.02
Sat Dec 22, 320, Chicago St., W,  85, 73, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,320, Chicago St., MCon, 1-26, +0.41, 89.5, 114.1, 69.5, -.027, +0.41, 104.2, 103.7, -0.16
Sat Dec 29, 8, Illinois, L,  87, 72, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,8, Illinois, B10, 26-9, +10.60, 115.7, 92.5, 68.5, +.016, +10.60, 110.0, 99.4, +6.79
Thu Jan 3, 193, Cleveland St., W,  87, 63, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,193, Cleveland St., Horz, 12-16, -1.20, 97.6, 100.3, 68.7, -.035, -1.20, 104.0, 105.2, -5.91
Sat Jan 5, 102, Detroit, W,  55, 49, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,102, Detroit, Horz, 18-13, +2.37, 104.0, 99.0, 63.3, +.051, +2.37, 105.2, 102.9, +3.03
Thu Jan 10, 93, Milwaukee, W,  91, 87, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,93, Milwaukee, Horz, 13-13, +1.98, 104.8, 98.5, 71.5, -.088, +1.98, 105.7, 103.8, +5.89
Sat Jan 12, 207, Green Bay, W,  72, 68, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,207, Green Bay, Horz, 9-21, -0.25, 105.3, 109.6, 62.3, -.118, -0.25, 103.8, 104.1, -6.02
Thu Jan 17, 118, Illinois Chicago, W,  76, 65, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,118, Illinois Chicago, Horz, 18-14, +1.84, 108.9, 105.0, 67.5, +.040, +1.84, 104.3, 102.4, +0.67
Sat Jan 19, 286, Youngstown St., W,  72, 63, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,286, Youngstown St., Horz, 4-23, +0.89, 95.7, 110.3, 67.5, -.003, +0.89, 104.7, 103.8, -2.58
Wed Jan 23, 28, Butler, L,  78, 48, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,28, Butler, Horz, 26-6, -1.43, 111.9, 94.3, 62.1, -.051, -1.43, 103.3, 104.7, -4.63
Sat Jan 26, 134, Wright St., L,  65, 60, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,134, Wright St., Horz, 17-11, -2.09, 110.9, 108.3, 65.2, +.033, -2.09, 102.6, 104.7, -7.70
Thu Jan 31, 193, Cleveland St., L,  81, 60, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,193, Cleveland St., Horz, 12-16, -1.20, 97.6, 100.3, 68.7, -.035, -1.20, 104.0, 105.2, -5.91
Sat Feb 2, 286, Youngstown St., W,  75, 55, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,286, Youngstown St., Horz, 4-23, +0.89, 95.7, 110.3, 67.5, -.003, +0.89, 104.7, 103.8, -2.58
Mon Feb 4, 93, Milwaukee, L,  80, 70, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,93, Milwaukee, Horz, 13-13, +1.98, 104.8, 98.5, 71.5, -.088, +1.98, 105.7, 103.8, +5.89
Thu Feb 7, 207, Green Bay, W,  84, 74, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,207, Green Bay, Horz, 9-21, -0.25, 105.3, 109.6, 62.3, -.118, -0.25, 103.8, 104.1, -6.02
Sat Feb 9, 291, IPFW, W,  77, 66, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,291, IPFW, ind, 3-21, -0.37, 97.0, 112.3, 74.1, -.033, -0.37, 103.3, 103.7, +0.58
Thu Feb 14, 102, Detroit, L,  55, 53, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,102, Detroit, Horz, 18-13, +2.37, 104.0, 99.0, 63.3, +.051, +2.37, 105.2, 102.9, +3.03
Sat Feb 16, 118, Illinois Chicago, L,  76, 63, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,118, Illinois Chicago, Horz, 18-14, +1.84, 108.9, 105.0, 67.5, +.040, +1.84, 104.3, 102.4, +0.67
Wed Feb 20, 28, Butler, W,  60, 56, H,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,28, Butler, Horz, 26-6, -1.43, 111.9, 94.3, 62.1, -.051, -1.43, 103.3, 104.7, -4.63
Sun Feb 24, 134, Wright St., L,  80, 74, A,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,134, Wright St., Horz, 17-11, -2.09, 110.9, 108.3, 65.2, +.033, -2.09, 102.6, 104.7, -7.70
Sat Mar 2, 134, Wright St., W,  90, 64, N,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,134, Wright St., Horz, 17-11, -2.09, 110.9, 108.3, 65.2, +.033, -2.09, 102.6, 104.7, -7.70
Sun Mar 3, 207, Green Bay, W,  63, 57, N,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,207, Green Bay, Horz, 9-21, -0.25, 105.3, 109.6, 62.3, -.118, -0.25, 103.8, 104.1, -6.02
Tue Mar 5, 118, Illinois Chicago, L,  76, 75, N,126, Loyola Chicago, Horz, 17-13, -0.59, 103.5, 100.3, 69.5, +.010, -0.59, 104.3, 104.9, -3.87,118, Illinois Chicago, Horz, 18-14, +1.84, 108.9, 105.0, 67.5, +.040, +1.84, 104.3, 102.4, +0.67
Fri Nov 16, 97, Arkansas Little Rock, W,  66, 60, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,97, Arkansas Little Rock, SB, 16-11, -1.30, 106.8, 101.1, 69.1, -.063, -1.30, 100.9, 102.2, -4.07
Sat Nov 24, 117, Marist, W,  66, 59, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,117, Marist, MAAC, 19-9, -5.53, 106.7, 102.8, 68.4, -.059, -5.53, 99.4, 105.0, -4.28
Tue Nov 27, 9, Oregon, W,  62, 58, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,9, Oregon, P10, 26-9, +8.15, 119.2, 96.3, 71.1, -.041, +8.15, 108.3, 100.2, -3.30
Sat Dec 1, 21, North Carolina St., W,  69, 62, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,21, North Carolina St., ACC, 23-11, +8.28, 113.2, 94.0, 67.5, +.012, +8.28, 108.8, 100.6, -5.56
Tue Dec 4, 162, Holy Cross, L,  67, 56, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,162, Holy Cross, Pat, 18-15, -6.40, 98.1, 98.4, 62.2, -.048, -6.40, 99.7, 106.1, -3.38
Sat Dec 8, 71, Boston College, L,  80, 78, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,71, Boston College, BE, 20-12, +6.41, 109.4, 99.4, 69.1, +.040, +6.41, 105.5, 99.1, -2.78
Tue Dec 11, 18, Connecticut, L,  69, 59, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,18, Connecticut, BE, 27-7, +8.19, 112.2, 92.8, 68.7, +.063, +8.19, 107.5, 99.3, +1.73
Sat Dec 15, 150, Central Connecticut, W,  64, 49, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,150, Central Connecticut, NEC, 27-5, -11.95, 100.6, 99.7, 64.0, +.137, -11.95, 97.6, 109.5, -4.98
Sun Dec 23, 283, Maine, W,  78, 60, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,283, Maine, AE, 12-18, -10.39, 94.2, 108.1, 63.1, +.007, -10.39, 97.9, 108.3, -7.20
Sat Dec 29, 166, Marshall, L,  81, 66, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,166, Marshall, MAC, 15-15, +1.70, 110.0, 110.5, 69.6, +.037, +1.70, 105.2, 103.5, +1.60
Sat Jan 5, 68, Saint Joseph's, L,  63, 38, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,68, Saint Joseph's, A10, 19-12, +4.73, 114.4, 103.6, 67.7, -.009, +4.73, 106.6, 101.9, +5.02
Wed Jan 9, 17, Ohio St., L,  70, 62, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,17, Ohio St., B10, 24-8, +7.51, 116.4, 96.6, 66.8, +.005, +7.51, 106.8, 99.3, -1.26
Sat Jan 12, 214, Fordham, L,  95, 86, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,214, Fordham, A10, 8-20, +4.74, 99.3, 104.1, 74.7, +.022, +4.74, 105.9, 101.1, +4.37
Wed Jan 16, 80, Richmond, L,  63, 54, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,80, Richmond, A10, 22-14, +4.71, 104.1, 95.8, 60.8, +.069, +4.71, 106.4, 101.7, +5.10
Sat Jan 19, 48, Temple, W,  63, 53, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,48, Temple, A10, 19-15, +8.04, 114.0, 100.4, 62.2, -.038, +8.04, 107.7, 99.7, +14.74
Wed Jan 23, 200, George Washington, W,  73, 60, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,200, George Washington, A10, 12-16, +3.96, 102.7, 105.9, 70.7, +.089, +3.96, 105.5, 101.6, +1.81
Sat Jan 26, 78, St. Bonaventure, W,  67, 65, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,78, St. Bonaventure, A10, 17-13, +4.47, 116.1, 107.5, 71.5, -.030, +4.47, 105.7, 101.2, +5.86
Tue Jan 29, 42, Dayton, L,  83, 68, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,42, Dayton, A10, 21-11, +2.83, 112.9, 97.4, 66.6, -.042, +2.83, 104.7, 101.9, +1.31
Sat Feb 2, 237, Rhode Island, L,  70, 59, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,237, Rhode Island, A10, 8-20, +5.03, 97.6, 104.4, 64.7, +.061, +5.03, 106.9, 101.8, +3.63
Wed Feb 6, 225, Duquesne, L,  78, 69, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,225, Duquesne, A10, 9-19, +4.83, 99.3, 105.1, 66.5, +.001, +4.83, 106.7, 101.8, +2.78
Sat Feb 9, 147, La Salle, W,  62, 47, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,147, La Salle, A10, 15-17, +3.26, 103.9, 102.6, 66.0, +.034, +3.26, 104.7, 101.5, +1.96
Wed Feb 13, 78, St. Bonaventure, L,  60, 56, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,78, St. Bonaventure, A10, 17-13, +4.47, 116.1, 107.5, 71.5, -.030, +4.47, 105.7, 101.2, +5.86
Sat Feb 16, 48, Temple, L,  64, 47, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,48, Temple, A10, 19-15, +8.04, 114.0, 100.4, 62.2, -.038, +8.04, 107.7, 99.7, +14.74
Tue Feb 19, 68, Saint Joseph's, L,  72, 67, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,68, Saint Joseph's, A10, 19-12, +4.73, 114.4, 103.6, 67.7, -.009, +4.73, 106.6, 101.9, +5.02
Sat Feb 23, 214, Fordham, W,  67, 54, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,214, Fordham, A10, 8-20, +4.74, 99.3, 104.1, 74.7, +.022, +4.74, 105.9, 101.1, +4.37
Wed Feb 27, 237, Rhode Island, W,  79, 69, H,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,237, Rhode Island, A10, 8-20, +5.03, 97.6, 104.4, 64.7, +.061, +5.03, 106.9, 101.8, +3.63
Sat Mar 2, 23, Xavier, L,  72, 52, A,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,23, Xavier, A10, 26-6, +5.10, 111.2, 92.6, 67.0, +.051, +5.10, 106.9, 101.8, +5.37
Wed Mar 6, 200, George Washington, W,  73, 62, N,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,200, George Washington, A10, 12-16, +3.96, 102.7, 105.9, 70.7, +.089, +3.96, 105.5, 101.6, +1.81
Thu Mar 7, 23, Xavier, L,  65, 59, N,127, Massachusetts, A10, 13-16, +5.05, 102.0, 98.8, 64.3, +.002, +5.05, 107.3, 102.2, +6.49,23, Xavier, A10, 26-6, +5.10, 111.2, 92.6, 67.0, +.051, +5.10, 106.9, 101.8, +5.37
