date, rank, opponent, outcome, team_score, opp_score, home/away, rank,name,conf,win_loss,adjEM,adjO,adjD,adjT,luck,adjEM,oppO,oppD,noncon_adjEM, opp_rank, opp_name, opp_conf, opp_win_loss, opp_adjEM, opp_adjO, opp_adjD, opp_adjT, opp_luck, opp_adjEM, opp_oppO, opp_oppD, opp_noncon_adjEM
Mon Nov 17, 147, UMKC, W,  78, 67, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,147, UMKC, MCon, 15-14, -4.24, 105.7, 105.0, 65.8, -.069, -4.24, 102.0, 106.3, -4.53
Wed Nov 19, 45, Utah, L,  66, 54, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,45, Utah, MWC, 24-9, +4.45, 110.1, 96.0, 58.8, +.064, +4.45, 106.8, 102.3, -0.97
Sun Nov 30, 164, Furman, W,  91, 84, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,164, Furman, SC, 17-12, -5.34, 101.6, 102.4, 66.6, -.080, -5.34, 100.3, 105.6, -7.29
Wed Dec 3, 66, Virginia, L,  86, 78, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,66, Virginia, ACC, 18-13, +10.68, 109.3, 99.1, 68.7, +.100, +10.68, 108.8, 98.1, -7.81
Sat Dec 6, 304, Western Illinois, W,  86, 64, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,304, Western Illinois, MCon, 3-25, -0.87, 95.8, 112.9, 67.3, -.057, -0.87, 104.0, 104.8, +1.46
Tue Dec 9, 294, Long Beach St., W,  88, 58, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,294, Long Beach St., BW, 6-21, -0.71, 96.2, 110.3, 65.3, -.008, -0.71, 103.5, 104.2, -1.35
Fri Dec 12, 141, Oral Roberts, W,  100, 80, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,141, Oral Roberts, MCon, 17-11, -1.83, 109.4, 108.1, 68.1, +.007, -1.83, 103.5, 105.4, +2.26
Mon Dec 22, 146, Duquesne, W,  74, 69, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,146, Duquesne, A10, 12-17, +2.77, 104.5, 103.5, 67.5, -.052, +2.77, 104.9, 102.2, -6.28
Mon Dec 29, 40, Nebraska, L,  77, 60, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,40, Nebraska, B12, 18-13, +4.56, 113.6, 98.7, 62.1, -.093, +4.56, 106.3, 101.7, -9.88
Thu Jan 1, 28, Texas Tech, L,  90, 73, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,28, Texas Tech, B12, 23-11, +8.29, 111.4, 94.3, 66.7, +.010, +8.29, 108.4, 100.1, +2.29
Sun Jan 4, 287, Wofford, W,  82, 70, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,287, Wofford, SC, 9-20, +0.24, 98.7, 111.7, 70.7, +.028, +0.24, 102.7, 102.5, +9.27
Wed Jan 7, 227, Penn St., L,  75, 72, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,227, Penn St., B10, 9-19, +5.91, 97.2, 103.5, 62.8, +.055, +5.91, 106.9, 101.0, -0.78
Sat Jan 10, 108, Princeton, W,  57, 53, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,108, Princeton, Ivy, 20-8, -4.32, 106.3, 101.4, 56.4, +.033, -4.32, 100.2, 104.6, -0.07
Tue Jan 13, 69, Iowa, L,  83, 68, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,69, Iowa, B10, 16-13, +7.21, 106.7, 96.6, 68.5, -.015, +7.21, 106.7, 99.5, +2.02
Sat Jan 17, 148, Ohio St., L,  73, 62, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,148, Ohio St., B10, 14-16, +4.63, 107.9, 107.2, 62.8, +.056, +4.63, 105.1, 100.4, -2.79
Wed Jan 21, 57, Purdue, L,  72, 65, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,57, Purdue, B10, 17-14, +5.31, 104.6, 93.0, 62.7, -.066, +5.31, 106.9, 101.6, -2.70
Sat Jan 24, 94, Indiana, L,  86, 81, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,94, Indiana, B10, 14-15, +8.97, 105.3, 98.4, 64.0, +.053, +8.97, 109.3, 100.3, +8.13
Wed Jan 28, 34, Michigan St., L,  79, 78, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,34, Michigan St., B10, 18-12, +8.92, 117.2, 101.5, 64.0, -.014, +8.92, 107.1, 98.2, +7.60
Sat Jan 31, 100, Northwestern, L,  61, 47, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,100, Northwestern, B10, 14-15, +6.62, 106.7, 101.1, 59.3, +.023, +6.62, 106.8, 100.2, +2.13
Wed Feb 4, 6, Wisconsin, L,  80, 66, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,6, Wisconsin, B10, 25-7, +8.34, 116.0, 90.3, 60.7, -.001, +8.34, 108.0, 99.7, +3.63
Sun Feb 8, 13, Illinois, L,  79, 69, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,13, Illinois, B10, 26-7, +8.13, 117.8, 95.7, 63.5, +.055, +8.13, 107.7, 99.5, +2.52
Wed Feb 11, 44, Michigan, W,  81, 78, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,44, Michigan, B10, 23-11, +5.50, 107.4, 93.3, 66.4, +.018, +5.50, 106.6, 101.1, -2.38
Sat Feb 14, 34, Michigan St., L,  69, 58, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,34, Michigan St., B10, 18-12, +8.92, 117.2, 101.5, 64.0, -.014, +8.92, 107.1, 98.2, +7.60
Wed Feb 18, 94, Indiana, W,  73, 71, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,94, Indiana, B10, 14-15, +8.97, 105.3, 98.4, 64.0, +.053, +8.97, 109.3, 100.3, +8.13
Sat Feb 21, 57, Purdue, L,  65, 47, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,57, Purdue, B10, 17-14, +5.31, 104.6, 93.0, 62.7, -.066, +5.31, 106.9, 101.6, -2.70
Wed Feb 25, 148, Ohio St., L,  70, 59, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,148, Ohio St., B10, 14-16, +4.63, 107.9, 107.2, 62.8, +.056, +4.63, 105.1, 100.4, -2.79
Sat Feb 28, 69, Iowa, L,  66, 62, A,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,69, Iowa, B10, 16-13, +7.21, 106.7, 96.6, 68.5, -.015, +7.21, 106.7, 99.5, +2.02
Sat Mar 6, 227, Penn St., W,  78, 62, H,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,227, Penn St., B10, 9-19, +5.91, 97.2, 103.5, 62.8, +.055, +5.91, 106.9, 101.0, -0.78
Thu Mar 11, 57, Purdue, W,  63, 52, N,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,57, Purdue, B10, 17-14, +5.31, 104.6, 93.0, 62.7, -.066, +5.31, 106.9, 101.6, -2.70
Fri Mar 12, 6, Wisconsin, L,  66, 52, N,133, Minnesota, B10, 12-18, +5.18, 105.2, 103.0, 67.3, -.034, +5.18, 106.4, 101.2, -2.50,6, Wisconsin, B10, 25-7, +8.34, 116.0, 90.3, 60.7, -.001, +8.34, 108.0, 99.7, +3.63
Mon Nov 17, 45, Utah, L,  46, 38, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,45, Utah, MWC, 24-9, +4.45, 110.1, 96.0, 58.8, +.064, +4.45, 106.8, 102.3, -0.97
Mon Dec 1, 153, Tulsa, W,  72, 67, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,153, Tulsa, WAC, 9-20, +5.87, 102.2, 102.0, 67.0, -.099, +5.87, 106.6, 100.7, +2.74
Thu Dec 4, 105, Belmont, L,  76, 58, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,105, Belmont, ASun, 21-9, -5.08, 106.0, 100.8, 63.8, -.047, -5.08, 101.0, 106.1, +7.27
Sat Dec 6, 306, Lipscomb, W,  89, 81, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,306, Lipscomb, ASun, 7-21, -4.27, 96.8, 114.3, 66.2, -.032, -4.27, 102.1, 106.4, +2.45
Fri Dec 12, 187, South Alabama, W,  88, 56, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,187, South Alabama, SB, 12-16, -0.35, 103.1, 106.4, 63.0, -.039, -0.35, 102.4, 102.7, +1.36
Sat Dec 20, 89, Tennessee, L,  87, 71, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,89, Tennessee, SEC, 15-14, +7.83, 108.5, 101.2, 66.1, +.020, +7.83, 107.6, 99.8, -6.49
Mon Dec 22, 68, Auburn, W,  77, 72, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,68, Auburn, SEC, 14-14, +5.31, 106.3, 96.1, 66.4, -.097, +5.31, 106.3, 101.0, -6.32
Sat Jan 3, 98, UCF, L,  70, 60, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,98, UCF, ASun, 25-6, -5.87, 103.3, 97.4, 62.6, +.087, -5.87, 101.4, 107.2, -3.79
Mon Jan 5, 245, Florida Atlantic, W,  79, 76, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,245, Florida Atlantic, ASun, 9-19, -5.93, 99.9, 107.2, 71.1, -.187, -5.93, 101.1, 107.0, -3.27
Thu Jan 8, 314, Campbell, W,  89, 68, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,314, Campbell, ASun, 3-24, -4.03, 91.7, 114.3, 73.1, -.009, -4.03, 102.1, 106.1, +0.47
Sun Jan 11, 277, Gardner Webb, W,  92, 64, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,277, Gardner Webb, ASun, 9-20, -2.87, 97.2, 109.3, 65.8, -.031, -2.87, 102.1, 105.0, +7.97
Tue Jan 13, 88, Troy St., W,  84, 83, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,88, Troy St., ASun, 24-7, -5.00, 113.5, 105.7, 68.0, +.017, -5.00, 101.1, 106.1, +3.83
Fri Jan 16, 247, Mercer, W,  79, 66, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,247, Mercer, ASun, 12-18, -1.91, 103.0, 110.3, 67.2, +.009, -1.91, 103.0, 104.9, +11.29
Thu Jan 22, 289, Jacksonville, W,  66, 58, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,289, Jacksonville, ASun, 13-15, -6.58, 97.2, 110.3, 67.6, +.103, -6.58, 100.0, 106.6, -9.71
Sat Jan 24, 274, Stetson, W,  93, 62, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,274, Stetson, ASun, 12-15, -3.77, 95.6, 107.4, 65.1, +.099, -3.77, 102.5, 106.3, +10.04
Tue Jan 27, 247, Mercer, L,  73, 55, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,247, Mercer, ASun, 12-18, -1.91, 103.0, 110.3, 67.2, +.009, -1.91, 103.0, 104.9, +11.29
Fri Jan 30, 289, Jacksonville, L,  77, 75, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,289, Jacksonville, ASun, 13-15, -6.58, 97.2, 110.3, 67.6, +.103, -6.58, 100.0, 106.6, -9.71
Sun Feb 1, 274, Stetson, L,  66, 65, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,274, Stetson, ASun, 12-15, -3.77, 95.6, 107.4, 65.1, +.099, -3.77, 102.5, 106.3, +10.04
Fri Feb 6, 88, Troy St., L,  85, 69, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,88, Troy St., ASun, 24-7, -5.00, 113.5, 105.7, 68.0, +.017, -5.00, 101.1, 106.1, +3.83
Thu Feb 12, 277, Gardner Webb, W,  72, 60, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,277, Gardner Webb, ASun, 9-20, -2.87, 97.2, 109.3, 65.8, -.031, -2.87, 102.1, 105.0, +7.97
Sat Feb 14, 314, Campbell, W,  90, 67, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,314, Campbell, ASun, 3-24, -4.03, 91.7, 114.3, 73.1, -.009, -4.03, 102.1, 106.1, +0.47
Thu Feb 19, 245, Florida Atlantic, W,  90, 76, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,245, Florida Atlantic, ASun, 9-19, -5.93, 99.9, 107.2, 71.1, -.187, -5.93, 101.1, 107.0, -3.27
Sat Feb 21, 98, UCF, W,  63, 61, H,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,98, UCF, ASun, 25-6, -5.87, 103.3, 97.4, 62.6, +.087, -5.87, 101.4, 107.2, -3.79
Thu Feb 26, 306, Lipscomb, W,  82, 72, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,306, Lipscomb, ASun, 7-21, -4.27, 96.8, 114.3, 66.2, -.032, -4.27, 102.1, 106.4, +2.45
Sat Feb 28, 105, Belmont, W,  72, 70, A,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,105, Belmont, ASun, 21-9, -5.08, 106.0, 100.8, 63.8, -.047, -5.08, 101.0, 106.1, +7.27
Thu Mar 4, 274, Stetson, W,  55, 47, N,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,274, Stetson, ASun, 12-15, -3.77, 95.6, 107.4, 65.1, +.099, -3.77, 102.5, 106.3, +10.04
Fri Mar 5, 88, Troy St., L,  63, 62, N,134, Georgia St., ASun, 20-9, -5.19, 104.5, 102.6, 65.5, +.040, -5.19, 101.6, 106.8, +6.99,88, Troy St., ASun, 24-7, -5.00, 113.5, 105.7, 68.0, +.017, -5.00, 101.1, 106.1, +3.83
Sat Nov 29, 114, Wyoming, L,  84, 63, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,114, Wyoming, MWC, 11-17, +4.78, 104.7, 100.3, 68.0, -.123, +4.78, 106.4, 101.6, -0.34
Thu Dec 4, 266, Alabama St., W,  71, 48, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,266, Alabama St., SWAC, 16-15, -12.06, 93.8, 104.5, 61.4, +.023, -12.06, 94.6, 106.7, +0.53
Sat Dec 6, 236, Tennessee Tech, L,  87, 63, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,236, Tennessee Tech, OVC, 13-15, -2.62, 104.2, 111.0, 67.7, +.002, -2.62, 103.3, 105.9, +2.27
Wed Dec 17, 266, Alabama St., W,  67, 62, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,266, Alabama St., SWAC, 16-15, -12.06, 93.8, 104.5, 61.4, +.023, -12.06, 94.6, 106.7, +0.53
Sat Dec 20, 16, Cincinnati, L,  89, 54, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,16, Cincinnati, CUSA, 25-7, +5.62, 116.1, 94.5, 66.7, +.003, +5.62, 105.6, 100.0, -0.28
Tue Dec 23, 103, Austin Peay, W,  70, 56, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,103, Austin Peay, OVC, 22-10, -0.01, 100.1, 94.6, 62.1, +.070, -0.01, 105.4, 105.4, +14.88
Mon Dec 29, 145, Chattanooga, L,  82, 75, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,145, Chattanooga, SC, 19-11, -1.81, 111.2, 110.0, 66.8, +.043, -1.81, 102.0, 103.8, +1.82
Tue Dec 30, 219, South Carolina St., W,  86, 76, N,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,219, South Carolina St., MEAC, 18-11, -11.89, 101.0, 106.3, 65.5, +.019, -11.89, 95.6, 107.5, +4.45
Fri Jan 2, 81, VCU, L,  66, 61, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,81, VCU, CAA, 23-8, -0.29, 105.6, 96.5, 64.4, +.076, -0.29, 102.3, 102.6, +0.29
Tue Jan 6, 286, IPFW, W,  72, 65, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,286, IPFW, ind, 3-25, +3.21, 97.8, 110.7, 64.4, -.038, +3.21, 105.7, 102.5, +4.98
Thu Jan 8, 114, Wyoming, W,  76, 63, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,114, Wyoming, MWC, 11-17, +4.78, 104.7, 100.3, 68.0, -.123, +4.78, 106.4, 101.6, -0.34
Thu Jan 15, 160, Arkansas St., W,  92, 86, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,160, Arkansas St., SB, 17-11, -4.23, 105.8, 106.3, 66.0, -.017, -4.23, 99.8, 104.0, -7.05
Sat Jan 17, 151, Arkansas Little Rock, L,  68, 66, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,151, Arkansas Little Rock, SB, 17-12, -4.51, 101.0, 100.4, 65.6, -.052, -4.51, 101.3, 105.8, -6.93
Thu Jan 22, 187, South Alabama, W,  72, 63, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,187, South Alabama, SB, 12-16, -0.35, 103.1, 106.4, 63.0, -.039, -0.35, 102.4, 102.7, +1.36
Sat Jan 24, 167, New Orleans, W,  78, 75, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,167, New Orleans, SB, 17-14, -0.22, 102.6, 103.7, 64.8, +.085, -0.22, 103.4, 103.7, +2.96
Thu Jan 29, 199, New Mexico St., L,  81, 76, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,199, New Mexico St., SB, 13-14, -1.19, 98.3, 102.6, 63.7, -.015, -1.19, 103.5, 104.7, +0.08
Sat Jan 31, 67, Louisiana Lafayette, L,  74, 64, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,67, Louisiana Lafayette, SB, 20-9, +0.84, 109.2, 99.0, 69.1, +.006, +0.84, 103.8, 103.0, +10.92
Thu Feb 5, 118, Western Kentucky, L,  70, 66, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,118, Western Kentucky, SB, 15-13, +0.57, 111.2, 107.4, 66.2, -.056, +0.57, 102.5, 101.9, +5.96
Sat Feb 7, 311, FIU, W,  54, 53, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,311, FIU, SB, 5-22, -1.14, 84.0, 104.8, 62.1, -.015, -1.14, 103.4, 104.5, -2.69
Thu Feb 12, 214, North Texas, L,  69, 64, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,214, North Texas, SB, 13-15, -2.09, 101.1, 106.2, 69.0, +.025, -2.09, 102.3, 104.4, -3.85
Sat Feb 14, 178, Denver, W,  65, 48, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,178, Denver, SB, 14-13, -1.29, 103.9, 105.9, 64.8, +.021, -1.29, 102.7, 104.0, -1.30
Thu Feb 19, 160, Arkansas St., W,  70, 69, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,160, Arkansas St., SB, 17-11, -4.23, 105.8, 106.3, 66.0, -.017, -4.23, 99.8, 104.0, -7.05
Sat Feb 21, 151, Arkansas Little Rock, L,  59, 54, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,151, Arkansas Little Rock, SB, 17-12, -4.51, 101.0, 100.4, 65.6, -.052, -4.51, 101.3, 105.8, -6.93
Thu Feb 26, 118, Western Kentucky, W,  73, 59, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,118, Western Kentucky, SB, 15-13, +0.57, 111.2, 107.4, 66.2, -.056, +0.57, 102.5, 101.9, +5.96
Mon Mar 1, 311, FIU, W,  60, 42, H,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,311, FIU, SB, 5-22, -1.14, 84.0, 104.8, 62.1, -.015, -1.14, 103.4, 104.5, -2.69
Sun Mar 7, 118, Western Kentucky, W,  76, 62, A,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,118, Western Kentucky, SB, 15-13, +0.57, 111.2, 107.4, 66.2, -.056, +0.57, 102.5, 101.9, +5.96
Mon Mar 8, 67, Louisiana Lafayette, L,  70, 66, N,135, Middle Tennessee, SB, 17-12, -0.74, 103.4, 101.6, 65.3, +.026, -0.74, 103.1, 103.8, +0.13,67, Louisiana Lafayette, SB, 20-9, +0.84, 109.2, 99.0, 69.1, +.006, +0.84, 103.8, 103.0, +10.92
Sat Nov 22, 250, Texas Pan American, W,  69, 59, A,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,250, Texas Pan American, ind, 14-14, -2.31, 95.3, 103.5, 68.0, +.061, -2.31, 103.1, 105.4, -0.69
Fri Nov 28, 281, San Diego, L,  68, 65, A,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,281, San Diego, WCC, 4-26, +3.31, 100.0, 112.4, 69.9, -.047, +3.31, 105.7, 102.4, +2.86
Mon Dec 1, 28, Texas Tech, W,  62, 59, H,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,28, Texas Tech, B12, 23-11, +8.29, 111.4, 94.3, 66.7, +.010, +8.29, 108.4, 100.1, +2.29
Wed Dec 3, 232, Baylor, W,  66, 62, A,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,232, Baylor, B12, 8-21, +4.01, 102.0, 108.7, 61.0, +.007, +4.01, 104.9, 100.9, -9.50
Mon Dec 15, 15, Wake Forest, L,  78, 66, H,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,15, Wake Forest, ACC, 21-10, +13.52, 121.6, 99.9, 70.4, -.019, +13.52, 109.6, 96.1, +1.79
Thu Dec 18, 213, Appalachian St., L,  85, 82, H,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,213, Appalachian St., SC, 9-21, +0.46, 95.6, 100.7, 69.9, -.088, +0.46, 104.1, 103.7, +6.40
Sat Dec 20, 122, Miami OH, W,  66, 55, N,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,122, Miami OH, MAC, 18-11, +1.50, 104.5, 101.1, 58.6, +.085, +1.50, 104.6, 103.1, +4.46
Sun Dec 21, 57, Purdue, W,  60, 59, A,136, SMU, WAC, 12-18, +6.16, 105.2, 103.5, 62.4, +.001, +6.16, 106.1, 100.0, +2.44,57, Purdue, B10, 17-14, +5.31, 104.6, 93.0, 62.7, -.066, +5.31, 106.9, 101.6, -2.70
